# FractureId; NumTraces
0; 112
# TraceId; Tips; Length
2932; 0; 3.4473576319610377e-01
2977; 0; 3.0284189605670114e-01
2951; 0; 2.9885953490442480e-01
2958; 0; 2.9306443276607119e-01
2960; 0; 2.8257098223525906e-01
2480; 0; 2.7978959506641438e-01
2968; 0; 2.7183869043494441e-01
2985; 0; 2.0728812033624217e-01
2983; 0; 1.2698917473499147e-01
2929; 0; 1.1735297021378954e-01
2979; 0; 3.2761481182080998e-02
2655; 0; 7.6102204498035297e-04
1871; 1; 1.0441803420976623e+00
2993; 1; 9.7287688193430411e-01
2300; 1; 9.7050555755844359e-01
2980; 1; 9.0027516264741825e-01
2939; 1; 8.4882037056783133e-01
2982; 1; 8.3497324360270120e-01
1147; 1; 7.9959392178825073e-01
949; 1; 7.6408432266490656e-01
2953; 1; 7.2606437964262482e-01
2920; 1; 7.1650873495472123e-01
2933; 1; 7.1390471242830444e-01
2962; 1; 6.8202672834418276e-01
2988; 1; 6.7044249050547644e-01
2107; 1; 6.5692996357930655e-01
2931; 1; 6.3676120507156220e-01
2942; 1; 6.3424308395113382e-01
2976; 1; 6.3239547927698136e-01
715; 1; 6.2590596935403053e-01
2954; 1; 6.2279361407836498e-01
21; 1; 5.8637558283745861e-01
2930; 1; 5.5978328811810529e-01
2926; 1; 5.5853737606960763e-01
2923; 1; 5.5545030743001023e-01
2800; 1; 5.3943300171975284e-01
2973; 1; 5.2604809143882403e-01
1813; 1; 5.1037154243330118e-01
1597; 1; 4.9622939260985305e-01
2967; 1; 4.9159211339650244e-01
2963; 1; 4.9106318598950255e-01
2940; 1; 4.8615136131727682e-01
2984; 1; 4.8545499345197990e-01
2990; 1; 4.6527046591851445e-01
2992; 1; 4.4088262702500181e-01
2925; 1; 4.3812674621834907e-01
2927; 1; 4.3246439348305410e-01
2941; 1; 4.1022239423752721e-01
2956; 1; 3.9717704252465230e-01
2008; 1; 3.6326538013099080e-01
2957; 1; 3.4314585512242224e-01
2949; 1; 3.4182476661739641e-01
2918; 1; 3.3244895101740574e-01
2948; 1; 3.2733662492506449e-01
1550; 1; 3.1894472409526392e-01
2994; 1; 3.0674179270394825e-01
2987; 1; 2.8132306985400063e-01
220; 1; 2.7498048409784570e-01
2981; 1; 2.3464409428089497e-01
799; 1; 2.1305901685585246e-01
2943; 1; 2.1138629486397184e-01
2955; 1; 2.0466185264570191e-01
2222; 1; 1.8728000774668249e-01
2961; 1; 1.6781874259735940e-01
2950; 1; 1.6182006675541485e-01
2937; 1; 1.4899060078481327e-01
2945; 1; 1.4605892782583252e-01
2959; 1; 1.4472561808761603e-01
1296; 1; 1.4179800189609801e-01
2919; 1; 1.3604799370342949e-01
2966; 1; 1.3506187315833804e-01
2934; 1; 1.1225900092897176e-01
2922; 1; 8.8006129160588198e-02
2989; 1; 5.6460962820693635e-02
2947; 1; 3.8469841475847533e-02
2986; 1; 3.4001442758006942e-02
2971; 1; 1.8711335922318096e-02
2969; 1; 7.7933073721571898e-03
# FractureId; NumTraces
37; 115
# TraceId; Tips; Length
221; 0; 8.8733534363662203e-01
3018; 0; 8.5533771443106477e-01
3006; 0; 5.5446082269700370e-01
3009; 0; 4.6934275903499173e-01
3081; 0; 7.7047823299823903e-02
3075; 1; 1.2779688841048913e+00
3046; 1; 1.2161686363698625e+00
3051; 1; 1.2156795682600816e+00
3030; 1; 1.1667493505957469e+00
3067; 1; 1.0134064234390241e+00
3045; 1; 9.9692235056515377e-01
3064; 1; 9.9503814534636637e-01
3049; 1; 9.7673815282836740e-01
950; 1; 9.7192838535688508e-01
3047; 1; 9.6027733958581485e-01
3015; 1; 9.5987122316179530e-01
2223; 1; 9.4329145614389909e-01
3003; 1; 9.3817239222430959e-01
3043; 1; 9.2122913802474848e-01
3011; 1; 8.9665385374911577e-01
3036; 1; 8.7653010369278805e-01
3074; 1; 8.4416011239770716e-01
2656; 1; 8.1992308720263962e-01
3039; 1; 8.1856478259117837e-01
3007; 1; 8.0797120411463641e-01
3065; 1; 8.0331597515306863e-01
3041; 1; 7.9965656555487863e-01
3026; 1; 7.9705277527021712e-01
3072; 1; 7.9498813999893847e-01
3053; 1; 7.9326346614503962e-01
3071; 1; 7.8920889917024917e-01
354; 1; 7.8314510539918747e-01
3014; 1; 7.8071093615983411e-01
3083; 1; 7.7925931022708095e-01
3025; 1; 7.7776350462567112e-01
3055; 1; 7.6160470273037462e-01
3016; 1; 7.4414588178407248e-01
3079; 1; 7.4099491893596414e-01
2597; 1; 7.1831589166381693e-01
3034; 1; 7.1568578398494109e-01
3048; 1; 7.0206695598325120e-01
3031; 1; 6.9670336114212039e-01
3028; 1; 6.9561991384074140e-01
3057; 1; 6.8728526511900556e-01
3023; 1; 6.7626790641101342e-01
3002; 1; 6.6162280576254395e-01
3000; 1; 6.4849202649420223e-01
3061; 1; 6.4784490790100757e-01
2481; 1; 6.4736071961621444e-01
3022; 1; 6.3212680883690764e-01
3004; 1; 6.3099448665619684e-01
1400; 1; 6.2431351089992781e-01
3020; 1; 6.2092468301733650e-01
3084; 1; 6.1341163640377450e-01
3035; 1; 6.0512334042378957e-01
3059; 1; 5.8873290252023192e-01
1666; 1; 5.8750369322181473e-01
3076; 1; 5.6761968443533306e-01
2301; 1; 5.6495940565634928e-01
2998; 1; 5.6108636680961266e-01
3032; 1; 5.5911382406505972e-01
3068; 1; 5.4861424633750977e-01
1225; 1; 5.4397977923871377e-01
2410; 1; 5.4395468090093091e-01
3008; 1; 5.3047009073490303e-01
3005; 1; 5.2751303409675177e-01
2996; 1; 5.1669564961306469e-01
3056; 1; 4.9483246082093468e-01
3029; 1; 4.9188019700395835e-01
3050; 1; 4.9165366887341599e-01
3010; 1; 4.8950111963916920e-01
573; 1; 4.7672811080427352e-01
3063; 1; 4.6577640529319003e-01
3070; 1; 4.6088922335193805e-01
3054; 1; 4.4408150991714229e-01
1353; 1; 4.3461158760822705e-01
3058; 1; 4.2259078319078203e-01
3080; 1; 4.1906522722934336e-01
3037; 1; 4.1741591784935717e-01
3042; 1; 4.1699042838080003e-01
3040; 1; 4.1350396136570766e-01
2108; 1; 4.0737977475093629e-01
2801; 1; 4.0525879152540745e-01
2757; 1; 4.0188619819438887e-01
3082; 1; 4.0105450390656627e-01
3038; 1; 3.9511034278710161e-01
3013; 1; 3.9406524019938449e-01
2997; 1; 3.8576011137920146e-01
3012; 1; 3.6158606565470330e-01
3021; 1; 3.5588570499026562e-01
3060; 1; 3.4981839072734650e-01
3078; 1; 3.4577070394949333e-01
2918; 1; 3.3244895101740574e-01
3077; 1; 3.1365311432521870e-01
3033; 1; 3.0927022452069736e-01
1872; 1; 3.0348300549276597e-01
3066; 1; 2.9730668955091522e-01
3052; 1; 2.7549659302925689e-01
3085; 1; 2.5522278076550958e-01
3019; 1; 2.4266694079828660e-01
2999; 1; 2.0000855669223466e-01
3086; 1; 1.9872139856362162e-01
1065; 1; 1.8971005047043540e-01
3027; 1; 1.6443635973530196e-01
3044; 1; 1.6091238667492247e-01
485; 1; 1.5251981491025415e-01
3073; 1; 1.5089627661342186e-01
3001; 1; 1.2692155953714412e-01
3062; 1; 1.2030455792374703e-01
716; 1; 1.1419617641268605e-01
3069; 1; 1.0553468175783720e-01
2995; 1; 8.0446255247047099e-02
3017; 1; 5.6874184097732948e-02
1949; 1; 4.8878625574094815e-02
3024; 1; 2.9556078573985197e-03
# FractureId; NumTraces
38; 79
# TraceId; Tips; Length
1066; 0; 9.6495205275498053e-01
3130; 0; 9.1095579367942459e-01
355; 0; 8.9674522630547937e-01
3140; 0; 8.9597278234300270e-01
3119; 0; 8.9402922763291659e-01
3145; 0; 6.8458259434589563e-01
3102; 0; 4.0100963699837205e-01
3115; 0; 3.3455017456305164e-01
3109; 0; 2.7398554313048323e-01
3107; 0; 2.2459980498260707e-01
2657; 0; 8.0128856751922287e-02
3135; 0; 3.2805580661178058e-02
3108; 1; 1.4397654892968645e+00
1598; 1; 1.3093695804882624e+00
3129; 1; 1.1535222154833891e+00
3116; 1; 1.1148586789205073e+00
3111; 1; 1.0758086777989715e+00
1667; 1; 9.1581463343727576e-01
2482; 1; 9.0870320961638973e-01
3142; 1; 9.0006831146970390e-01
3137; 1; 8.8959975590990459e-01
3100; 1; 8.7249197319578786e-01
3097; 1; 8.6912557986760453e-01
3101; 1; 8.6012376705159188e-01
3134; 1; 8.5905422971957346e-01
3088; 1; 7.9793525015707911e-01
3087; 1; 7.8704348624338560e-01
3143; 1; 7.7992377151471559e-01
3144; 1; 7.6839175316085462e-01
3126; 1; 7.4015301294086200e-01
1297; 1; 7.2813107401739552e-01
3114; 1; 7.1137134030351878e-01
3110; 1; 6.8931470521878879e-01
3127; 1; 6.5169299580522777e-01
3112; 1; 6.3256488078962703e-01
3089; 1; 6.2928477100648361e-01
3138; 1; 6.2541472025959688e-01
3146; 1; 6.2198870706304765e-01
3113; 1; 6.1261308601222741e-01
3132; 1; 6.0837463944568171e-01
3120; 1; 6.0355324641899999e-01
3091; 1; 6.0289567575846426e-01
3121; 1; 5.9922331415124941e-01
3118; 1; 5.6667834260132710e-01
849; 1; 5.4487262586687790e-01
3131; 1; 5.2260203623387269e-01
3094; 1; 5.1676111392379021e-01
3099; 1; 4.6414872160920068e-01
486; 1; 4.4705720646185015e-01
3095; 1; 4.4388591823875906e-01
22; 1; 4.4053940567650823e-01
1148; 1; 4.1879765122790480e-01
3103; 1; 4.0122079479660572e-01
222; 1; 3.8251207442205404e-01
3122; 1; 3.7440559064673906e-01
2302; 1; 3.7169647928883487e-01
2009; 1; 3.4941524076116676e-01
3104; 1; 3.2822901980485508e-01
2878; 1; 3.0528532333668085e-01
3124; 1; 2.6668516870639036e-01
3105; 1; 2.4290950716278970e-01
1226; 1; 2.3972448707001345e-01
3098; 1; 2.2516320882595459e-01
3133; 1; 1.9038655278372038e-01
3136; 1; 1.8999663553132465e-01
3141; 1; 1.8715092229319766e-01
3096; 1; 1.8616136500209737e-01
3106; 1; 1.8435078932108956e-01
3093; 1; 1.8126515977288107e-01
3125; 1; 1.6032790722206297e-01
3117; 1; 1.5863585763609991e-01
1496; 1; 1.1718928376427509e-01
3092; 1; 1.1262019113077819e-01
3128; 1; 1.1172030479028229e-01
3139; 1; 1.0768171125042758e-01
3090; 1; 5.1123059930806625e-02
951; 1; 4.3186840304313613e-02
3147; 1; 1.3754492310820031e-02
3123; 1; 8.4365520602552382e-03
# FractureId; NumTraces
39; 52
# TraceId; Tips; Length
3164; 0; 7.5559152746619840e-01
3161; 0; 4.5509858299591466e-01
3152; 0; 3.6846909454069598e-01
3190; 0; 3.4930748057206945e-01
3155; 0; 2.6881652944787149e-01
2919; 0; 1.3604799370342949e-01
3168; 1; 9.8834263517580057e-01
3165; 1; 8.2980831987779735e-01
3179; 1; 7.7108251709201314e-01
3149; 1; 7.5820869583111283e-01
3188; 1; 6.4088250933566782e-01
3174; 1; 6.3398880171456784e-01
3154; 1; 6.1042739230330922e-01
3173; 1; 5.9484066783878187e-01
3172; 1; 5.5565284197399112e-01
3159; 1; 5.0535098915462895e-01
3167; 1; 4.9123033095472435e-01
952; 1; 4.8827196043065474e-01
3148; 1; 4.8253029586392271e-01
3156; 1; 4.7058680201693731e-01
3189; 1; 4.1491355033593619e-01
3184; 1; 3.9212157494286609e-01
3170; 1; 3.8838717861499161e-01
3175; 1; 3.7244609397421241e-01
3150; 1; 3.4759222051311089e-01
3177; 1; 3.3260129154482687e-01
3163; 1; 3.2583201376394311e-01
2303; 1; 3.1989932646450470e-01
3182; 1; 3.1508550730011420e-01
3186; 1; 3.0216723736348605e-01
3176; 1; 2.8833644459893104e-01
3171; 1; 2.8774993909101776e-01
1758; 1; 2.8622628519656929e-01
3151; 1; 2.8591156241771093e-01
3183; 1; 2.8386612153666729e-01
3180; 1; 2.6680905609298500e-01
3169; 1; 2.3430905464302496e-01
3158; 1; 2.3233693576991449e-01
3157; 1; 1.9492979952260847e-01
3153; 1; 1.7529495531367356e-01
2658; 1; 1.2584606906595350e-01
3187; 1; 9.4073752829681778e-02
3162; 1; 8.8767488336944977e-02
2995; 1; 8.0446255247047099e-02
3192; 1; 7.1589142001647663e-02
3181; 1; 6.6650030629860954e-02
223; 1; 5.8848005639543365e-02
3191; 1; 3.5129359486808530e-02
3160; 1; 2.6438602947832901e-02
3166; 1; 2.3216180496402800e-02
3185; 1; 1.6918201926261759e-02
3178; 1; 1.2278185872490372e-02
# FractureId; NumTraces
40; 86
# TraceId; Tips; Length
3223; 0; 1.2940497376456495e+00
3232; 0; 1.0591694599243888e+00
3242; 0; 9.4180369204273517e-01
3222; 0; 8.6726103941717081e-01
2483; 0; 5.1389888734351230e-01
3194; 0; 3.7597046087417130e-01
3212; 0; 2.3413688711183098e-01
3228; 0; 2.1948428866675970e-01
3195; 0; 1.6305008440651278e-01
3226; 0; 1.2694757202659046e-01
3206; 0; 1.0617737459286646e-01
3200; 0; 9.5695025370853157e-02
3238; 0; 9.1165563931923613e-02
3231; 0; 5.5834821460867136e-02
132; 0; 4.9104802578862329e-02
3193; 1; 1.2912508123947708e+00
3218; 1; 1.1358875629648582e+00
3227; 1; 1.1302351805211335e+00
3245; 1; 1.0533482272395285e+00
3253; 1; 1.0370481700436338e+00
3250; 1; 1.0202472034949130e+00
3197; 1; 9.9958453993885099e-01
3215; 1; 9.8942196343487943e-01
3255; 1; 9.8412209841450471e-01
3221; 1; 9.7046214452647761e-01
3216; 1; 9.1538194603094580e-01
3210; 1; 9.1024978056903427e-01
717; 1; 8.9288338888270324e-01
3235; 1; 8.9184715408449433e-01
3205; 1; 8.7094220012094403e-01
3239; 1; 8.6844342976340527e-01
3256; 1; 8.1409600306273810e-01
3217; 1; 8.1290061990236195e-01
3203; 1; 7.7726089770055717e-01
3204; 1; 7.7216230290497945e-01
2304; 1; 7.6951356776821744e-01
2802; 1; 7.5449941461767522e-01
2920; 1; 7.1650873495472123e-01
1873; 1; 7.0263598928997928e-01
3209; 1; 6.8197507943278479e-01
2109; 1; 6.8027635254226004e-01
3243; 1; 6.6475177801879692e-01
356; 1; 6.5434918206551418e-01
3244; 1; 6.5179873746000250e-01
953; 1; 6.4108536544577788e-01
1814; 1; 6.1529114151791786e-01
3249; 1; 6.0727684387711800e-01
3224; 1; 5.9990066270591147e-01
3248; 1; 5.6987500270951785e-01
3236; 1; 5.5171081296710911e-01
3233; 1; 5.5007775425604921e-01
3258; 1; 5.5003862012030191e-01
3208; 1; 5.3349780942335268e-01
3219; 1; 5.1585683903937463e-01
3230; 1; 5.0899587855488726e-01
3234; 1; 5.0056163963330047e-01
3199; 1; 4.9695253320274485e-01
3148; 1; 4.8253029586392271e-01
3207; 1; 4.5566820814057812e-01
2010; 1; 4.4550222160693176e-01
3246; 1; 4.4517081672780107e-01
23; 1; 4.4025492152286549e-01
3247; 1; 4.3207135944425662e-01
3201; 1; 4.2129599204429624e-01
3198; 1; 4.1866695424997924e-01
3252; 1; 4.1329630737114548e-01
3211; 1; 4.1282744274337474e-01
3196; 1; 3.9297003580754153e-01
3202; 1; 3.7833885765296499e-01
3220; 1; 3.6273640114936750e-01
3213; 1; 3.4548347069481500e-01
3214; 1; 3.4436651242432259e-01
1149; 1; 3.0849349575362806e-01
3251; 1; 2.9446829830833748e-01
3229; 1; 2.4715262273716959e-01
1950; 1; 2.3518228047064793e-01
1551; 1; 2.2926414479367144e-01
1497; 1; 2.2188897172800240e-01
3241; 1; 1.8107144754940149e-01
3225; 1; 1.6536078142578603e-01
3237; 1; 1.0627294223623555e-01
3240; 1; 8.3694295872477453e-02
3254; 1; 7.6784742718916041e-02
3257; 1; 7.3427742985616343e-02
224; 1; 3.7913364337225787e-02
1599; 1; 2.7072297750727826e-02
# FractureId; NumTraces
41; 132
# TraceId; Tips; Length
1067; 0; 3.0619645253608452e-01
3331; 0; 2.0004832875921080e-01
3318; 0; 1.4818009744857291e-01
3337; 0; 1.4750496770228269e-01
3273; 0; 3.5329459904865509e-02
3352; 1; 1.3760994249565208e+00
3193; 1; 1.2912508123947708e+00
3265; 1; 1.2867328277076857e+00
3360; 1; 1.2150954148045441e+00
3301; 1; 1.1981179912787072e+00
3339; 1; 1.1954709843135582e+00
3298; 1; 1.1514293053827116e+00
3328; 1; 1.1289192343349854e+00
3340; 1; 1.0948630126293215e+00
3326; 1; 1.0882489778776039e+00
3335; 1; 1.0258040006808644e+00
3300; 1; 1.0196022357168011e+00
2224; 1; 1.0037563002167336e+00
3308; 1; 9.8450265787669322e-01
2803; 1; 9.6071589932252344e-01
954; 1; 9.1886804958901813e-01
3276; 1; 9.0675216110606982e-01
2110; 1; 8.7725260543022765e-01
3296; 1; 8.7004953249082961e-01
3262; 1; 8.6219385869130061e-01
3325; 1; 8.4417438249811472e-01
357; 1; 8.0434754071899517e-01
3355; 1; 7.9985704833421445e-01
3277; 1; 7.9803174609279093e-01
3280; 1; 7.7181403676102212e-01
3302; 1; 7.6552880617591257e-01
3315; 1; 7.5980049407750594e-01
3149; 1; 7.5820869583111283e-01
3344; 1; 7.4159293356660450e-01
3284; 1; 7.3447701666688148e-01
3272; 1; 7.3122796579991689e-01
3305; 1; 7.1370943504209505e-01
3292; 1; 7.1244242416938020e-01
1874; 1; 7.1071384082846090e-01
3359; 1; 7.0948522504210298e-01
3264; 1; 6.9730370012268827e-01
2921; 1; 6.9651130184329946e-01
3365; 1; 6.5697570066168842e-01
3269; 1; 6.4930480689971570e-01
3268; 1; 6.4106130407419959e-01
3347; 1; 6.3623559320305689e-01
3342; 1; 6.3395188544136172e-01
3271; 1; 6.3268437329876703e-01
2305; 1; 6.2275578567255918e-01
3310; 1; 6.1136465493652192e-01
3362; 1; 5.8812570964063016e-01
3295; 1; 5.8602045965459415e-01
3274; 1; 5.8373265379907746e-01
3345; 1; 5.7983668245540798e-01
3356; 1; 5.7982227078287718e-01
225; 1; 5.6921976690799714e-01
3354; 1; 5.5247356069058762e-01
3306; 1; 5.4859960733662927e-01
3329; 1; 5.3977463829889882e-01
1401; 1; 5.2538518739765061e-01
3287; 1; 5.2509318231029467e-01
3285; 1; 5.2098524254644452e-01
2996; 1; 5.1669564961306469e-01
3312; 1; 5.0545562292752910e-01
3260; 1; 5.0206773783585357e-01
3334; 1; 4.9720177397787235e-01
3279; 1; 4.8409743905216918e-01
3317; 1; 4.8072945352772284e-01
3364; 1; 4.7159027240089546e-01
2659; 1; 4.7039254988132129e-01
3307; 1; 4.5955896461167700e-01
3282; 1; 4.5828868296831959e-01
3321; 1; 4.5424217744552509e-01
3261; 1; 4.3831138790959112e-01
3363; 1; 4.3089600267042738e-01
3336; 1; 4.2517536877005185e-01
3320; 1; 4.1542360270483658e-01
3343; 1; 4.0385161360581445e-01
1759; 1; 3.8722214804174293e-01
3324; 1; 3.7348528033011252e-01
3291; 1; 3.7072739212046241e-01
3330; 1; 3.6666476510317952e-01
3346; 1; 3.6299904780692438e-01
3361; 1; 3.6208183386843606e-01
1552; 1; 3.6201438051183488e-01
3338; 1; 3.5908250246679774e-01
3313; 1; 3.5879096544514938e-01
1498; 1; 3.5585044164564961e-01
3314; 1; 3.5564760588687899e-01
3332; 1; 3.5331879191631993e-01
3358; 1; 3.5288644937671765e-01
3289; 1; 3.4174565074979224e-01
3327; 1; 3.3548217232011057e-01
3297; 1; 3.3237062232222936e-01
634; 1; 3.2967767538935416e-01
3294; 1; 3.2584594974387721e-01
3286; 1; 3.2182399113695009e-01
3304; 1; 3.2059302172495396e-01
2484; 1; 3.1332133305084625e-01
3299; 1; 3.0234625288774325e-01
3278; 1; 2.9948071125140530e-01
3309; 1; 2.8898793621995311e-01
3323; 1; 2.8841925588225714e-01
3311; 1; 2.8698329792775390e-01
3283; 1; 2.8106458952469510e-01
3275; 1; 2.7825918174898134e-01
487; 1; 2.7469260008402296e-01
3348; 1; 2.7290662576316405e-01
3259; 1; 2.6261644646079085e-01
3349; 1; 2.5968982044900929e-01
3293; 1; 2.5327171596176445e-01
3290; 1; 2.3160901310592824e-01
3322; 1; 2.2277481097344715e-01
3333; 1; 2.1203671751128550e-01
1668; 1; 2.0451472305919749e-01
3266; 1; 1.9806390030186707e-01
24; 1; 1.8281591411641943e-01
3366; 1; 1.6483479732178039e-01
3303; 1; 1.4668398496687651e-01
3270; 1; 1.3542575527548842e-01
3357; 1; 1.1901636600778664e-01
3341; 1; 9.9588967412481924e-02
3263; 1; 9.7263394802877434e-02
1227; 1; 9.7122343786842869e-02
3267; 1; 7.5809494804719504e-02
3316; 1; 6.9620597534869003e-02
3319; 1; 6.3808277473566391e-02
3353; 1; 5.7346124390262841e-02
3350; 1; 4.7704477840303280e-02
3281; 1; 1.5690914602918021e-02
3351; 1; 1.5287157612883675e-02
3288; 1; 8.4894477014445559e-03
# FractureId; NumTraces
42; 75
# TraceId; Tips; Length
3395; 0; 7.1261899963194153e-01
3419; 0; 7.0763373699617038e-01
3393; 0; 6.7490161997218912e-01
3401; 0; 6.6305407041974485e-01
1298; 0; 6.6147599320810901e-01
3409; 0; 6.4838132156393513e-01
1600; 0; 6.4333691687344086e-01
3379; 0; 6.4082358601113354e-01
3396; 0; 6.3592701092126491e-01
2660; 0; 6.3293421807917005e-01
3386; 0; 6.2864825495728605e-01
3410; 0; 5.3348293964985527e-01
3367; 0; 5.0526550062508591e-01
3375; 0; 3.5365966371427743e-01
3398; 0; 2.5851904585845420e-01
3407; 0; 2.1005116367793170e-01
3405; 0; 1.3823624026091799e-01
3391; 0; 1.0720380018775140e-01
3417; 0; 4.5531793733991927e-03
3421; 1; 9.3917802845806420e-01
850; 1; 9.2680501526910530e-01
3369; 1; 8.1979162778204373e-01
3087; 1; 7.8704348624338560e-01
358; 1; 7.5662190736293666e-01
3387; 1; 7.3484714951674301e-01
3389; 1; 7.2148753070967542e-01
3372; 1; 7.2016203435043402e-01
3378; 1; 6.9916364621719862e-01
1669; 1; 6.4784210837096334e-01
3422; 1; 6.1292794787434846e-01
3415; 1; 6.0865105297340039e-01
3370; 1; 6.0697656032811698e-01
3368; 1; 5.9734388365405489e-01
3403; 1; 5.6064379678467624e-01
2111; 1; 5.3834553671401286e-01
3394; 1; 5.2223513294635060e-01
3388; 1; 4.8292469404493282e-01
3392; 1; 4.7772770178756518e-01
1068; 1; 4.7316668877981949e-01
3423; 1; 4.6867196390532162e-01
3414; 1; 4.6209503462218521e-01
3384; 1; 4.4357118770826232e-01
3376; 1; 4.4214124525427007e-01
2011; 1; 4.3516090843518479e-01
3385; 1; 4.1909456137817980e-01
3416; 1; 4.1370411215147307e-01
25; 1; 4.0203555917989886e-01
3400; 1; 3.9580879524912349e-01
3380; 1; 3.8131836411806019e-01
3371; 1; 3.4924945278491093e-01
3404; 1; 3.2712227114949416e-01
3381; 1; 3.2467057547810407e-01
3425; 1; 3.2192848570176313e-01
1150; 1; 2.9320817405041283e-01
3412; 1; 2.7648756171543726e-01
3382; 1; 2.5733862456707712e-01
3374; 1; 2.5041375913597724e-01
3408; 1; 2.4946629700098999e-01
3418; 1; 2.4246639116318400e-01
3377; 1; 2.4016472129246094e-01
488; 1; 2.2553821141459571e-01
3420; 1; 2.1905999900233172e-01
133; 1; 2.1656226757294947e-01
2485; 1; 1.9476515317684007e-01
3413; 1; 1.8116457781528306e-01
3373; 1; 1.4830996191072088e-01
3390; 1; 1.1765039350756189e-01
3399; 1; 1.1566504933558903e-01
3411; 1; 1.1427925950241333e-01
3402; 1; 8.9231281924461364e-02
3383; 1; 6.7448908461751042e-02
3397; 1; 4.7339054149491501e-02
3406; 1; 4.3131647249942145e-02
1951; 1; 2.9280181255741292e-02
3424; 1; 1.1524029531573774e-02
# FractureId; NumTraces
43; 39
# TraceId; Tips; Length
3428; 0; 9.1726894472342169e-01
3447; 0; 8.9788587100840100e-01
3452; 0; 7.0444656582685194e-01
1670; 0; 6.0225885269776314e-01
1069; 0; 5.6531958697193985e-01
3442; 0; 4.8412446027648071e-01
3445; 0; 2.9263452239030890e-01
489; 0; 2.7713688498993067e-01
3438; 0; 2.6549084673234274e-01
3444; 0; 2.2246366595435962e-01
3427; 0; 2.1535580948229135e-01
3431; 0; 1.2182838833827260e-01
3435; 0; 4.6178554823349358e-02
3436; 1; 9.3095430882363772e-01
2879; 1; 8.1215182621116822e-01
3088; 1; 7.9793525015707911e-01
3441; 1; 6.0379705476929613e-01
1601; 1; 5.4357202268269189e-01
3433; 1; 5.3079794247294054e-01
3443; 1; 4.6544965153869272e-01
1228; 1; 4.5138741556760953e-01
3451; 1; 4.3430866586532857e-01
3440; 1; 4.1086954664797276e-01
955; 1; 4.1015618665799647e-01
3439; 1; 3.8633116667854461e-01
3437; 1; 3.3820097749451555e-01
3426; 1; 3.3304090554841159e-01
3450; 1; 2.7743007154145266e-01
3453; 1; 2.6824641632316365e-01
3432; 1; 2.5054191530954584e-01
2306; 1; 2.0870987583256428e-01
2598; 1; 2.0346097475450270e-01
3430; 1; 1.8697646205777985e-01
3454; 1; 1.6520482707036332e-01
3434; 1; 1.2662859685595679e-01
3448; 1; 1.0666444541909252e-01
3429; 1; 7.8008627230207170e-02
3446; 1; 5.4255797846866086e-02
3449; 1; 3.1426722552592032e-02
# FractureId; NumTraces
44; 52
# TraceId; Tips; Length
3482; 0; 9.4095750345329299e-01
3460; 0; 7.6734995322738808e-01
3456; 0; 6.6634190376768221e-01
3480; 0; 6.3431727712422481e-01
3468; 0; 6.3104772812571919e-01
3481; 0; 6.2758949751001669e-01
3483; 0; 6.2510187507158754e-01
1760; 0; 6.2360459433545945e-01
3479; 0; 2.4214081414452968e-01
3462; 0; 2.2637878194998912e-01
1952; 0; 7.1485241097599725e-02
3491; 0; 1.8274936489318550e-02
3493; 1; 9.0835488377887641e-01
3474; 1; 8.9666011171295090e-01
3470; 1; 8.2041182818531222e-01
3458; 1; 7.6437259469935770e-01
3471; 1; 6.9391358068082454e-01
3485; 1; 6.4783155862261854e-01
3477; 1; 6.0768087841629448e-01
3489; 1; 6.0636788426142119e-01
3469; 1; 6.0344037066952827e-01
3473; 1; 5.9333406762206109e-01
3484; 1; 5.6866932104084100e-01
3487; 1; 5.3547543947092502e-01
3472; 1; 5.1419847183531187e-01
3466; 1; 5.1401419576817786e-01
226; 1; 4.9614027798605498e-01
3494; 1; 4.5757581342612358e-01
3463; 1; 4.1150962671217212e-01
718; 1; 4.1005527325502650e-01
3467; 1; 3.8224455851357675e-01
3475; 1; 3.6921195907243626e-01
3488; 1; 3.3125834829744055e-01
3464; 1; 3.2811838649980807e-01
3457; 1; 3.1581704443928776e-01
3490; 1; 3.1494494077036961e-01
3461; 1; 2.9957935685919568e-01
3495; 1; 2.8193752024361080e-01
134; 1; 2.7978751042682848e-01
3486; 1; 2.7951928477629751e-01
635; 1; 2.7152962822284493e-01
3259; 1; 2.6261644646079085e-01
3459; 1; 2.2002114535489592e-01
574; 1; 1.9717097888589527e-01
3497; 1; 1.5560270198111939e-01
3492; 1; 1.4596395409491533e-01
3455; 1; 1.2969123534321569e-01
3476; 1; 9.3451112441828993e-02
2661; 1; 5.3570212672823553e-02
3465; 1; 4.9271535513891788e-02
3478; 1; 4.3866990481999400e-02
3496; 1; 3.0053972697629727e-02
# FractureId; NumTraces
45; 102
# TraceId; Tips; Length
3574; 0; 1.0427041150324241e+00
3575; 0; 7.6247860846477322e-01
3538; 0; 7.6005505932490491e-01
2662; 0; 7.2181938880384555e-01
3521; 0; 7.1598475603731193e-01
3534; 0; 7.0922065359797937e-01
3569; 0; 7.0354854928595589e-01
3503; 0; 7.0010170413406969e-01
3562; 0; 6.9372667619063400e-01
3577; 0; 6.8235292739425168e-01
3552; 0; 6.7671470133248957e-01
3543; 0; 6.7029978810041613e-01
3527; 0; 6.6353370430307923e-01
3515; 0; 6.3123899815704321e-01
636; 0; 5.7601338708995686e-01
