# Number of Traces
472
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
161; 10; 21; 5.5892031999474989e-01; 5.9139400448025503e-01; 7.1674000133760318e-01; 7.8625214528723686e-01; -1.3215372197971428e-01; 2.4447100775520458e-01
162; 10; 23; 7.9365236232959202e-01; 3.8332090437082733e-01; 1.9421633034161467e-01; 4.9455526541688594e-01; -9.8299772729975546e-02; 9.0834240800497035e-01
163; 10; 24; 7.9569501299373968e-01; 3.1124376060454673e-01; 1.9421633034161467e-01; 6.2943133525492434e-01; 3.9507426566052739e-01; 5.6843887957485695e-01
164; 10; 26; 4.5785767204527816e-01; 5.9116195198017674e-01; 9.4752197896478507e-01; 5.2381946734961227e-01; 6.7353876239655164e-01; 7.9157377941339757e-01
165; 10; 27; 8.1147165267378751e-01; -2.4545207893690418e-01; 1.9421633034161467e-01; 5.7522072777995370e-01; 4.5315328638285080e-01; 6.8846529129663980e-01
166; 10; 28; 7.9041949814076196e-01; 4.9739602304139385e-01; 1.9421633034161467e-01; 5.6181162490792902e-01; 3.1386868115947431e-01; 7.2809697927517969e-01
167; 10; 29; 4.6586320881373827e-01; 3.0867790577773818e-01; 9.4752197896478507e-01; 7.7395804966029180e-01; 2.4428592500069279e-01; 2.4818354455504210e-01
168; 10; 32; 4.9745027052499702e-01; -5.2459162499564682e-01; 9.2931779830545025e-01; 5.9713594080650156e-01; 2.2915683423522920e-01; 6.5291906350081497e-01
169; 10; 35; 5.7295566444887813e-01; 7.1153150458119507e-01; 6.7691738241646404e-01; 4.8990387713461991e-01; 4.0723933315578198e-01; 8.8624936661939768e-01
170; 10; 36; 4.7177158184173601e-01; 1.0019455635416352e-01; 9.4752197896478507e-01; 6.9706109506667358e-01; 4.0435336324378157e-01; 4.1341228254238283e-01
171; 10; 37; 4.7168141744327136e-01; 1.0337610492965099e-01; 9.4752197896478507e-01; 6.3125976767900560e-01; 4.9014657368557146e-02; 5.8665776211683029e-01
172; 10; 38; 5.8903234096052604e-01; 5.8982538688442110e-01; 6.4808356757433394e-01; 5.8839961720957645e-01; 5.4045752115347800e-01; 6.5272298628385006e-01
173; 10; 42; 5.3956817376370125e-01; 7.1058531031684624e-01; 7.5321577680225915e-01; 4.6175079395965835e-01; 4.5378892346993177e-01; 9.4752197896478507e-01
174; 10; 43; 4.7805969013330701e-01; 7.0884217319496268e-01; 8.9377735977224215e-01; 4.5501844281673615e-01; 6.9134723421316935e-01; 9.4752197896478507e-01
175; 10; 44; 6.4504423510809372e-01; 7.1357447908101690e-01; 5.1217777240117690e-01; 4.6342573970199052e-01; 3.9468664661478908e-01; 9.4752197896478507e-01
176; 10; 45; 4.5611405574927211e-01; 6.5268734378910642e-01; 9.4752197896478507e-01; 5.0016907383931697e-01; 4.5421346140165769e-01; 8.5977001211021631e-01
177; 10; 46; 7.1130319190034008e-01; 7.1545224358478643e-01; 3.6076022309817879e-01; 6.6806286008385796e-01; 3.1232209576762249e-01; 4.8558245314712623e-01
178; 10; 47; 7.1723048141267742e-01; 7.1562022168750139e-01; 3.4721495019595716e-01; 4.7588329660846090e-01; -4.4891757996520898e-02; 9.4752197896478507e-01
179; 10; 48; 5.5683281101778181e-01; 7.1107458640230914e-01; 7.1376195517305963e-01; 7.7900380333746522e-01; 2.5917819276696108e-01; 2.3569834850292165e-01
180; 11; 12; 2.2294448034524045e-01; -2.4080250509993389e-01; -8.4002032784752989e-02; 4.9841298421381075e-02; 1.3053938475481597e-01; 3.6377715850204784e-01
181; 11; 14; 1.1661537193133578e-02; -2.4985374100571245e-01; 6.8148655805889724e-01; 6.7412972940021354e-02; 4.0060362203810362e-01; 1.7256629937814255e-01
182; 11; 20; 1.2592385962805633e-01; 4.9723988778600614e-01; -8.4002032784752989e-02; 1.0150889605342929e-01; 5.8614424167337986e-01; -3.8146491519935495e-02
183; 11; 21; 5.4474243846576065e-02; 4.7061124293012702e-01; 1.8602534096163387e-01; 2.7927991421003415e-02; 5.5544507189841918e-01; 2.4148723495030694e-01
184; 11; 22; 3.4572906777863843e-03; 5.7325470076413376e-01; 3.2121454578828934e-01; 1.1219301645315463e-01; -4.8060141801824607e-01; 4.2857942915743591e-01
185; 11; 23; -2.9039139751617732e-02; 5.9759048340846110e-02; 6.8148655805889724e-01; 6.4141766369559428e-02; 3.9379095483539311e-01; 1.8757820061827368e-01
186; 11; 27; 1.2318068575284402e-01; 5.6949329275854221e-02; 1.3440567176761081e-01; 4.8480665249669180e-02; 2.8399016382443670e-01; 2.9600382563275252e-01
187; 11; 29; -3.7355878593971950e-02; 1.2302504056853120e-01; 6.8148655805889724e-01; 9.0317240959518652e-02; 6.6706893606901005e-02; 2.4818354455504210e-01
188; 11; 31; 1.6991880087752292e-01; 1.6256740811507731e-01; -8.4002032784752989e-02; 4.3249470988402039e-02; 5.7848564965086346e-01; 1.7537543241125353e-01
189; 11; 35; -5.1655669808882518e-02; 5.6600973260577414e-01; 5.2320461595328482e-01; -6.7599493117524334e-02; 3.7259877833476174e-01; 6.7224718281881646e-01
190; 11; 36; 9.1224960694344798e-03; -2.3053908425832692e-01; 6.8148655805889724e-01; 6.9295990582837419e-02; -1.2225610511158752e-01; 4.1341228254238283e-01
191; 11; 38; 9.6117138650747086e-02; 5.8543545901400018e-01; -1.8385595961732906e-02; 1.8309042135466030e-01; -6.0429661531358447e-01; 2.3173596813135217e-01
192; 11; 39; 9.9319495104413694e-02; 5.8585643023989076e-01; -3.0122294536034780e-02; 1.2801121703707144e-01; 4.7142180704690095e-01; -7.9294657144429639e-02
193; 11; 41; 1.4805613593459821e-01; -5.6206090805352299e-02; 9.8376583048174093e-02; -3.1702052826777682e-02; 2.0233145257366880e-01; 6.2355710275709153e-01
194; 11; 44; 6.7238846330834282e-02; -8.2730317775254990e-03; 3.6684049542552333e-01; 6.3756139069601286e-02; -1.5880086220925432e-02; 3.8299061040549021e-01
195; 11; 47; 1.2232155944152570e-02; -2.5419447625678115e-01; 6.8148655805889724e-01; 6.7005512565624425e-02; 1.3473956491037858e-01; 2.9994936928164978e-01
196; 12; 14; 8.5928766346404784e-02; 1.8830799830172285e-01; 3.6377715850204784e-01; 4.5932242069356305e-01; 6.2455774085315363e-01; 2.5227045729502895e-01
197; 12; 15; 3.3944137312245065e-01; 5.9412953835937832e-01; 3.6377715850204789e-01; 6.3055859382360191e-01; 4.9238353965201864e-01; -2.8289189421111527e-02
198; 12; 21; 2.6429414335249812e-01; 4.7383428005197087e-01; 3.6377715850204789e-01; 2.8938807337424099e-01; 2.5659596740440527e-01; 1.8602534096163387e-01
199; 12; 22; -8.5047936796966428e-02; -2.6909936787229838e-01; 2.3691819893367988e-01; 4.6506550705355171e-02; 1.2520113956444212e-01; 3.6377715850204784e-01
200; 12; 23; 1.3929718648771278e-01; 2.7373986193808408e-01; 3.6377715850204789e-01; 3.7211310449796509e-01; 3.9127047663771763e-01; 1.8757820061827368e-01
201; 12; 27; 1.5776953987997383e-01; 3.0331030025856992e-01; 3.6377715850204789e-01; 1.8913068861540672e-01; 2.1352293674074041e-02; 1.3440567176761081e-01
202; 12; 28; 4.9335505076298841e-01; 3.8274131653027754e-01; 4.7665379338182268e-02; 4.8852587077421139e-01; 3.8001694414435216e-01; 5.1122345257972657e-02
203; 12; 29; 1.2202617707510466e-02; 7.0287598592027767e-02; 3.6377715850204784e-01; 1.1922686518446640e-01; 7.4216309373904665e-02; 2.4818354455504210e-01
204; 12; 38; 5.1908123196616723e-02; -3.5465443175041855e-01; 2.6444963422867673e-02; 3.6594402829048289e-01; 6.0817882573165227e-01; 3.4418228449351362e-01
205; 12; 41; 5.6874057108174947e-04; 5.1664154194574818e-02; 3.6377715850204784e-01; 1.8173541257402021e-01; -4.2660987299274589e-02; 9.8376583048174093e-02
206; 12; 47; -5.6675683763324755e-02; -3.9972394924361720e-02; 3.6377715850204784e-01; 1.7450056109458995e-01; 2.3766200252942421e-01; 2.9994936928164978e-01
207; 13; 14; 7.0714321877068875e-01; 1.5465848551316222e-01; 8.1697178432241802e-01; 1.0597371242589944e+00; 4.9725883735704318e-01; 7.7000034803743556e-01
208; 13; 15; 4.4800978559608817e-01; 7.2845459999946183e-03; 2.4121344727442845e-01; 4.4784673616514858e-01; 7.0904124940391776e-03; 2.4144385733110471e-01
209; 13; 16; 8.1225258758272367e-01; 2.5439303394706647e-01; 8.1697178432241802e-01; 1.1094381395139479e+00; 5.7418199200290210e-01; 5.9603929322432880e-01
210; 13; 18; 1.0959564359239875e+00; 5.8839024157241604e-01; 4.3822767974075566e-01; 8.4925146018962649e-01; 3.0388309551735071e-01; 7.3290584835305050e-01
211; 13; 19; 1.1134981232783820e+00; 5.4023422783782471e-01; 8.1697178432241813e-01; 1.1205447997924953e+00; 5.6247677981896693e-01; 7.2604956731733838e-01
212; 13; 21; 5.3680528880272460e-01; 9.1539446541849867e-02; 2.4121344727442845e-01; 8.6013510956663164e-01; 3.1697607722469179e-01; 7.1674000133760329e-01
213; 13; 23; 8.1059143203013506e-01; 3.5132539779303379e-01; 2.4121344727442845e-01; 5.0572945817748849e-01; -3.6455881247617831e-02; 8.1697178432241802e-01
214; 13; 24; 7.8160681334188120e-01; 3.2382292214244363e-01; 2.4121344727442845e-01; 1.0493496452951190e+00; 5.2188840767536215e-01; 5.6843887957485695e-01
215; 13; 27; 4.4796806073751683e-01; 6.9625495877217499e-03; 2.4286403590073991e-01; 8.4505727391949448e-01; 3.0750687663806459e-01; 6.8846529129663991e-01
216; 13; 29; 9.8247389698132692e-01; 4.1590999117527649e-01; 8.1697178432241813e-01; 6.7080056187671722e-01; 2.1749026486969836e-01; 2.4818354455504210e-01
217; 13; 32; 4.9004440644883862e-01; -3.7381343366934446e-02; 7.3539348233814006e-01; 9.6437353160346728e-01; 4.2680357016509746e-01; 6.5291906350081497e-01
218; 13; 33; 7.4505623047101943e-01; 1.9063279631378857e-01; 8.1697178432241802e-01; 7.2972517671997938e-01; 1.8865255631906108e-01; 7.4352162894876683e-01
219; 13; 37; 4.8394722432846793e-01; -3.0955576425913942e-02; 6.6402222412152789e-01; 9.2204795814931739e-01; 3.6944754624763160e-01; 7.5341837145914403e-01
220; 13; 38; 4.7524942437267576e-01; -2.1789041080215375e-02; 5.6220913828843766e-01; 5.4642586754197120e-01; 3.0261417430196724e-02; 6.5272298628385006e-01
221; 13; 40; 8.5343865453655621e-01; 2.9347303067651787e-01; 8.1697178432241813e-01; 1.0012680572281882e+00; 5.1273198791332320e-01; 3.5530122333459374e-01
222; 13; 48; 6.9310991727847127e-01; 2.3985135931753432e-01; 2.4121344727442845e-01; 1.0971487960758535e+00; 5.8713362363081767e-01; 4.5218498700269577e-01
223; 14; 15; 4.4650225705242491e-01; 6.5818690580020900e-01; 2.1521873485086543e-01; 2.5270317034353224e-01; 1.6131346622278664e-01; 5.0054964574939609e-01
224; 14; 16; 1.0313917808123108e+00; 5.3211283656241548e-01; 7.2129968865851302e-01; 5.2698005064787634e-01; -1.1842300218193468e-01; 9.2341403406296807e-01
225; 14; 18; 7.9490196207024244e-01; 7.9172675800116776e-01; 3.4120428592142854e-01; 7.8898311252341913e-01; 3.2117173166532198e-01; 7.3290584835305039e-01
226; 14; 21; 1.1045837071836229e-01; 4.1960761167681548e-01; 1.8602534096163387e-01; 8.1299576422750375e-01; 3.5992178204394554e-01; 7.1674000133760329e-01
227; 14; 22; -1.5048255332365507e-01; 2.2339803105135131e-01; 1.7256629937814255e-01; 2.6588550562265312e-01; 8.1606896977258536e-02; 5.7660146622860131e-01
228; 14; 23; 8.0816242912485459e-02; 3.9365448871215092e-01; 1.8757820061827368e-01; 5.2933855431559895e-01; -9.8584443770616662e-02; 9.0834240800497035e-01
229; 14; 24; 3.8810329906770002e-01; 2.9175399731420415e-01; 4.8345566987582073e-01; 6.4528387780634788e-01; 3.9986168867673266e-01; 5.6843887957485695e-01
230; 14; 27; 3.5470446210317946e-02; 2.5988635943784688e-01; 2.6906558847791895e-01; 7.6219916307592672e-01; 3.5223019723808613e-01; 6.8846529129663991e-01
231; 14; 28; 1.0326919182063685e+00; 5.3051416171183186e-01; 7.2353347878678975e-01; 5.1625741115709189e-01; 3.1955458705285511e-01; 5.4772866131156961e-01
232; 14; 29; 1.0538707128400640e+00; 4.3477858823881632e-01; 8.1853550803938802e-01; -2.7026750205033345e-01; -1.7629853439615040e-02; 2.9334769865491317e-01
233; 14; 32; 4.8407239100738425e-01; 1.6830619658143192e-01; 6.5291906350081497e-01; 2.4108431638546157e-01; -8.8439787232207023e-02; 7.0265210506393894e-01
234; 14; 33; 8.7211559163159569e-01; 1.2124973171023209e-01; 9.5790626873801155e-01; 6.8384167747841562e-01; 2.2304208007308834e-01; 7.4352162894876683e-01
235; 14; 36; -2.5574012377942382e-02; -2.5510536326055949e-01; 6.6043517626164883e-01; 7.6317622551455677e-01; 4.1102259025579280e-01; 6.3968753423222968e-01
236; 14; 37; 9.1683885785206698e-01; 3.7587764098227244e-01; 7.7434664057602265e-01; 2.2913922340150222e-01; -1.8188506282482392e-01; 7.7307205664184098e-01
237; 14; 38; 2.3312103741975387e-01; 5.3536726772153032e-01; 1.7256629937814255e-01; 5.6308869063998812e-01; 2.3280008716929129e-01; 6.5272298628385006e-01
238; 14; 40; 9.2253760601851531e-01; 6.6596209927820338e-01; 5.3427531555194752e-01; 8.2643295902290748e-01; 1.0877861704873605e-01; 9.3714909741112451e-01
239; 14; 41; -2.9711731264534130e-01; -8.7158061119553903e-02; 3.3345829183662912e-01; 5.0966851677085756e-01; 3.5217230383140780e-01; 5.1578962027288922e-01
240; 14; 44; 4.3436449854146947e-01; 4.6803426987690688e-01; 3.6684049542552333e-01; 7.8241190757319640e-02; -2.7044798644369518e-02; 5.3963676611479117e-01
241; 14; 46; 7.0528700016639845e-01; 9.1936068836247542e-01; 1.7256629937814255e-01; 7.1344385216414830e-01; 3.0432099975790322e-01; 6.9541090433871822e-01
242; 14; 47; 7.7775849759418370e-01; 7.8200446243837018e-01; 3.3765532606567356e-01; 1.7839571559308459e-02; -2.6030238587225352e-01; 6.9449977381602335e-01
243; 14; 48; 9.3477936463061106e-01; 6.5090938891888450e-01; 5.5530810767486027e-01; 2.8010501605641158e-01; 2.9629476757909329e-01; 4.0576875290683778e-01
244; 15; 21; 2.3730394391452814e-01; 6.4798807025122662e-01; 5.0054964574939609e-01; 4.8632326864942216e-01; 7.7180646636471478e-02; 1.8602534096163387e-01
245; 15; 23; 2.5210855093402729e-01; 1.8010571965205002e-01; 5.0054964574939609e-01; 4.7527135828139810e-01; 3.9042621583360670e-01; 1.8757820061827368e-01
246; 15; 24; 6.2615920742748721e-01; 1.8720211111798829e-01; -9.1475786817765137e-03; 4.0760114764191985e-01; 2.2719098018833644e-01; 2.8676705392737029e-01
247; 15; 27; 2.4469419605771572e-01; 4.1442776434638368e-01; 5.0054964574939609e-01; 5.3184777784166637e-01; -1.6363196556772436e-01; 1.3440567176761081e-01
248; 15; 28; 5.7703926260163796e-01; 4.2112374506347472e-01; 4.7665379338182268e-02; 4.9472409267283318e-01; 3.6650312195515433e-01; 1.6211784354834124e-01
249; 15; 29; 2.5271288822788679e-01; 1.6100634381361645e-01; 5.0054964574939609e-01; 4.3815246512897432e-01; 1.5705878806159568e-01; 2.4818354455504210e-01
250; 15; 36; 2.5728064371038578e-01; 1.6647755348617843e-02; 5.0054964574939620e-01; 3.1903275292228422e-01; 8.7239043161270124e-02; 4.1341228254238283e-01
251; 15; 38; 3.3607288014927272e-01; -3.2978222445563626e-01; 4.0817626679679408e-01; 3.5965756506967128e-01; 6.0869601202844936e-01; 3.3561857169305553e-01
252; 15; 41; 2.5026886378723817e-01; 2.3824688783524400e-01; 5.0054964574939609e-01; 5.4979275960580465e-01; 1.0536401083511060e-01; 9.8376583048174093e-02
253; 15; 42; 2.4053547335846293e-01; 5.4585934841030037e-01; 5.0054964574939609e-01; 2.5428714940880648e-01; 5.7959445013033539e-01; 4.8036861102181955e-01
254; 15; 44; 2.5132136357297519e-01; 2.0498385875874253e-01; 5.0054964574939609e-01; 3.4485628766374943e-01; 3.5190668755633892e-01; 3.6684049542552333e-01
255; 15; 47; 2.5349219406622392e-01; 1.3637729104669161e-01; 5.0054964574939620e-01; 3.9103001130200526e-01; 4.4498075010554017e-01; 2.9994936928164978e-01
256; 15; 48; 4.4718119591667710e-01; 1.6145992403456666e-01; 2.3569834850292165e-01; 2.5657137663652069e-01; 3.7620811127324005e-01; 4.8602191102001546e-01
257; 16; 17; 9.9624504780630763e-01; 6.2059858794931955e-01; 9.5005458365164497e-01; 1.0732849575055297e+00; 6.8409016616304097e-01; 8.6164678355892099e-01
258; 16; 18; 1.2037467449916237e+00; 5.9934508531423436e-01; 4.0349466480016427e-01; 8.7385480807538696e-01; 2.9682535549144712e-01; 7.3290584835305050e-01
259; 16; 19; 1.0077015213280327e+00; 6.3823538761911891e-01; 9.5005458365164497e-01; 1.2037716453046394e+00; 5.7530778934630267e-01; 3.6487126821108318e-01
260; 16; 21; 8.0829571707606895e-01; -5.0663401778531569e-02; 3.3735635241855499e-01; 8.8108943036168308e-01; 2.9788590808725002e-01; 7.1674000133760329e-01
261; 16; 23; 9.6018850405572764e-01; 2.3191898662258165e-01; 4.1556254632247858e-01; 5.4588144197020161e-01; -9.8719832952978287e-02; 9.0834240800497035e-01
262; 16; 24; 1.1452617509006504e+00; 4.6808282696465103e-01; 3.3735635241855499e-01; 1.0957468349638895e+00; 5.3590022773431956e-01; 5.6843887957485695e-01
263; 16; 27; 7.9498242906338779e-01; -7.1158695830469743e-02; 3.3735635241855499e-01; 8.8483947884047875e-01; 2.8603411691975567e-01; 6.8846529129663991e-01
264; 16; 28; 1.1688170060453371e+00; 6.2203466828002263e-01; 5.2615996177562696e-01; 1.0248184019967757e+00; 5.2623041751977218e-01; 7.2809697927517969e-01
265; 16; 29; 1.0601377191798931e+00; 3.3703765920882411e-01; 3.3735635241855499e-01; 8.6056675770592017e-01; 4.1172708682781656e-01; 9.5005458365164497e-01
266; 16; 32; 5.6420388482433181e-01; -1.4260277847943889e-01; 7.9269239652534407e-01; 1.0048098029135004e+00; 4.4856631242756168e-01; 6.5291906350081497e-01
267; 16; 33; 7.3681544948900290e-01; 2.2121671487448152e-01; 9.5005458365164497e-01; 7.7651150552649673e-01; 1.5358636493324862e-01; 7.4352162894876683e-01
268; 16; 37; 8.7150624678327815e-01; 4.2856800886036461e-01; 9.5005458365164497e-01; 9.2853552491143676e-01; 2.8984147241101238e-01; 5.8665776211683029e-01
269; 16; 40; 8.0254042238323930e-01; 3.2239777884154608e-01; 9.5005458365164497e-01; 1.0214205835487524e+00; 2.8861993239429201e-01; 3.5530122333459374e-01
270; 16; 47; 7.0501230512817348e-01; 1.7225699922568205e-01; 9.5005458365164497e-01; 9.9769717735139019e-01; 5.5229440503177651e-01; 8.3689110005931266e-01
271; 16; 48; 1.1524594226364702e+00; 4.7916336533912579e-01; 3.3735635241855499e-01; 1.1920145327707481e+00; 6.0696606991326452e-01; 4.4469552514629784e-01
272; 17; 19; 7.9396479306318535e-01; 1.0385658777130398e+00; 6.4179285414205822e-01; 1.0880695983852724e+00; 5.0249457350536386e-01; 1.0237835172789069e+00
273; 17; 25; 4.3517452165953857e-01; 1.0411114438192381e+00; 7.7787617303195389e-01; 5.4826219235654816e-01; 1.0445471726974114e+00; 7.3106678562394301e-01
274; 17; 30; 3.6648480820789864e-01; 8.7656954982008872e-01; 9.5645872956256917e-01; 8.6145001538987076e-01; 7.8628712969691927e-01; 8.4892503301492628e-01
275; 17; 40; 8.5219915697378434e-01; 1.0142553409078765e+00; 6.4179285414205822e-01; 7.4098754041993653e-01; 6.2469046753630275e-01; 1.0447615001974575e+00
276; 17; 42; 7.4548548518481883e-01; 1.0588040656028426e+00; 6.4179285414205822e-01; 6.8266246168211742e-01; 6.4903887418321926e-01; 1.0447615001974573e+00
277; 17; 43; 6.2322221235985920e-01; 6.7385282031089089e-01; 1.0447615001974573e+00; 9.5383024985194687e-01; 7.5670167998599558e-01; 8.4062553103497750e-01
278; 17; 44; 6.7596326315316113e-01; 6.5183552381526999e-01; 1.0447615001974573e+00; 7.8960239951138467e-01; 8.4111208275821114e-01; 8.2597438037996973e-01
279; 17; 45; 3.5481554731653475e-01; 8.4861656833055288e-01; 9.8679699038920143e-01; 3.5598580583703537e-01; 8.4770576565631650e-01; 9.8718727345325197e-01
280; 17; 46; 8.2840635648040450e-01; 1.0241878912656033e+00; 6.4179285414205822e-01; 8.3094269227362927e-01; 9.3175224386936983e-01; 7.2624865775325154e-01
281; 17; 48; 1.2540065179105147e+00; 8.4251143795693628e-01; 6.4549475802198319e-01; 9.6926037040938695e-01; 8.6002732930119286e-01; 7.3917235169736406e-01
282; 18; 19; 1.1384341658636465e+00; 6.6464680798927156e-01; 3.6487126821108318e-01; 1.1939570744617396e+00; 5.6412836249390952e-01; 4.3503380488084020e-01
283; 18; 21; 4.1633074197779441e-01; 5.9110409819688292e-01; 5.9768114316611620e-01; 8.5488788784900005e-01; 3.2175649225560510e-01; 7.1674000133760329e-01
284; 18; 24; 9.1838951054423701e-01; 4.8233881736340234e-01; 5.6843887957485695e-01; 1.2695743655576417e+00; 5.4102969554627567e-01; 4.3620083039916357e-01
285; 18; 27; 3.9577399958678616e-01; 5.1944310153397777e-01; 6.6201014777903233e-01; 6.4276582708942920e-01; 4.1669528485924417e-01; 6.8846529129663980e-01
286; 18; 28; 1.2159985643720581e+00; 6.7093058186134891e-01; 3.4120428592142854e-01; 6.6679550768794482e-01; 3.6202037297095724e-01; 7.2809697927517969e-01
287; 18; 29; 7.3937324273794447e-01; 3.3540286660234653e-01; 7.3290584835305039e-01; 1.0644978586100637e+00; 3.9386637877714381e-01; 6.0705693791138271e-01
288; 18; 32; 1.0209223891452863e+00; 2.5463740780849786e-01; 7.3290584835305050e-01; 8.9224678297673465e-01; 3.8798505921590304e-01; 6.5291906350081497e-01
289; 18; 36; 7.0779240393988196e-01; 3.4446217637887072e-01; 7.3290584835305039e-01; 7.6604126535516559e-01; 4.0760720913758536e-01; 6.6667210879582006e-01
290; 18; 37; 8.5275873734106566e-01; 3.0287699462211543e-01; 7.3290584835305050e-01; 9.4124507442919902e-01; 3.4575069472478609e-01; 6.7629134513073197e-01
291; 18; 38; 5.3000069977072051e-01; 5.9468191031077933e-01; 5.6766791834002306e-01; 5.8316940867472999e-01; 4.7688369138438419e-01; 6.5272298628385006e-01
292; 18; 40; 8.8390494155697374e-01; 2.9394236453964567e-01; 7.3290584835305050e-01; 9.8254904442104918e-01; 7.2090223767571615e-01; 3.5530122333459374e-01
293; 18; 44; 4.5006354176520424e-01; 4.1839452553910828e-01; 7.3290584835305039e-01; 6.8445554802672059e-01; 7.9250136235864099e-01; 3.6684049542552333e-01
294; 18; 46; 7.2397724914959127e-01; 8.1207228933007769e-01; 3.4120428592142854e-01; 7.2780105836230724e-01; 3.4674868110845769e-01; 7.2624865775325165e-01
295; 18; 47; 6.9013821148005816e-01; 3.4952647499901174e-01; 7.3290584835305039e-01; 7.8731778219256654e-01; 7.7202048046537419e-01; 3.5935381425596091e-01
296; 18; 48; 4.0918257407368214e-01; 5.6618551788006499e-01; 6.2005017991965694e-01; 1.3300909257457056e+00; 5.8415108303621699e-01; 3.8603578089564067e-01
297; 19; 24; 1.1759449024950879e+00; 5.5095528388352177e-01; 5.4285299141736809e-01; 1.1650813082451275e+00; 5.5683904257277961e-01; 5.6843887957485695e-01
298; 19; 28; 1.1563855958145501e+00; 6.4010097076425110e-01; 3.6487126821108318e-01; 1.1159571106894586e+00; 5.6803191025234945e-01; 7.2809697927517969e-01
299; 19; 30; 6.6913427144058379e-01; 1.0753246138486086e+00; 1.0237835172789067e+00; 9.1607886219841594e-01; 7.9897192262974281e-01; 8.4892503301492628e-01
300; 19; 40; 9.6250309741647100e-01; 9.0520565933085673e-01; 3.6487126821108318e-01; 7.1353862118323796e-01; 1.0146084511893101e+00; 1.0237835172789067e+00
301; 19; 42; 8.3210328158519875e-01; 8.5248939644961430e-01; 1.0237835172789069e+00; 7.7412804477599861e-01; 1.0442966888667560e+00; 7.0280994299924504e-01
302; 19; 43; 9.4244836616629613e-01; 7.0160935557730519e-01; 1.0237835172789069e+00; 9.5227725765432758e-01; 7.7972316440496447e-01; 7.6265417082362763e-01
303; 19; 46; 7.8779357118414017e-01; 1.1440942383625998e+00; 3.6487126821108318e-01; 8.3472740966811143e-01; 9.5321858171814644e-01; 7.2624865775325154e-01
304; 19; 48; 1.1987231991000453e+00; 5.6761403510704855e-01; 4.0650422597246383e-01; 9.1191831671124501e-01; 8.4314069744540521e-01; 7.3917235169736406e-01
305; 20; 22; -3.2996339984851963e-01; 2.0896419750792222e-01; -1.4608363765962196e-03; -1.7161160276731496e-01; 7.6545310817754519e-01; 1.5109001782136250e-01
306; 20; 38; 6.4789996798703064e-02; 5.1027261796584644e-01; -5.2406984008583402e-02; 9.8928892649917832e-02; 6.3014611709089297e-01; -1.9558161395221457e-02
307; 20; 39; 9.3813900712336862e-02; 4.7414948948299113e-01; -7.9294657144429639e-02; 4.5870693337064006e-02; 1.0156068971260297e+00; 1.5643983507302264e-01
308; 21; 22; 1.4700274281509379e-01; 6.8614745181652248e-01; 4.6021383578216263e-01; 2.6705323778018236e-01; 7.0405023931566013e-01; 5.7660146622860120e-01
309; 21; 23; 1.4135355339676320e-01; 3.9315904334977136e-01; 1.8757820061827368e-01; 9.5914100078481590e-01; 1.0392701099902402e-01; 6.0439640867509714e-01
310; 21; 24; 4.1129395756463405e-01; 2.1496301824806308e-01; 2.4951506328365747e-01; 6.0462574366864330e-01; 3.8758304715690095e-01; 5.6843887957485695e-01
311; 21; 25; 2.0804357652706992e-01; 7.5314891220114955e-01; 5.7233881537230014e-01; 1.9479849323399179e-01; 6.4115710918014335e-01; 4.5889093718011675e-01
312; 21; 27; 8.7205501248268746e-01; -3.7972219898502135e-02; 4.0208099025414318e-01; 8.2428168534435053e-01; 3.1872066487244161e-01; 6.8846529129663991e-01
313; 21; 28; 7.6128491745594529e-01; 4.0703229546810377e-01; 7.1674000133760329e-01; 5.1022012273914052e-01; 3.3271753015485023e-01; 4.3961510112712571e-01
314; 21; 29; 8.2045527119149708e-01; 3.5312589249842574e-01; 7.1674000133760329e-01; 4.6546651004167139e-01; 1.6415374432709604e-01; 2.4818354455504210e-01
315; 21; 32; 9.3460693337392176e-01; 2.4912946332772989e-01; 7.1674000133760329e-01; 7.7490634476247366e-01; 3.2483260645283291e-01; 6.5291906350081497e-01
316; 21; 35; 1.6987171181312732e-01; 7.1124957161372282e-01; 5.0222149731331422e-01; 5.1531055238819101e-01; 6.3112413211342300e-01; 7.1674000133760318e-01
317; 21; 36; 7.6940611574831763e-01; 3.9963358040038821e-01; 7.1674000133760329e-01; 5.4247609255589935e-01; 2.7467758896695849e-01; 4.1341228254238283e-01
318; 21; 37; 8.6963452909680850e-01; 3.0832175111637805e-01; 7.1674000133760329e-01; 8.2544778183287570e-01; 2.0632880031607992e-01; 5.8665776211683029e-01
319; 21; 38; 2.2496224650443664e-01; 3.1529030275382691e-01; 1.8602534096163387e-01; 5.8488483311105621e-01; 4.9773488696677037e-01; 6.5272298628385006e-01
320; 21; 40; 8.9016019777587641e-01; 2.8962210007185296e-01; 7.1674000133760329e-01; 9.4526938550753437e-01; 1.1946458486526815e-01; 6.0704838545710360e-01
321; 21; 41; 4.4225531138398044e-01; 1.1732820216771600e-01; 1.8602534096163387e-01; 5.2837925455184187e-01; 3.0564891524521520e-01; 4.2999033092439493e-01
322; 21; 42; 4.7857219219718572e-01; 6.6459415086221396e-01; 7.1674000133760318e-01; 2.6859087311415586e-01; 5.9741595782264345e-01; 4.8036861102181955e-01
