# Number of Traces
8878
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
1526; 17; 131; 9.6260645213603080e-01; 3.0320690673445044e-01; -1.3248282786203103e-02; 1.0691072273594138e+00; 3.1044767634332893e-01; 3.4563840269161789e-01
1527; 17; 136; 9.7898354577848679e-01; -2.0582195636039247e-02; 6.2157461006425774e-01; 1.0941566586982259e+00; 5.1725978612167967e-01; 6.4129735454854786e-02
1528; 17; 137; 1.1601344083023928e+00; 3.3390493637125634e-01; 6.2157461006425763e-01; 9.0017368190479108e-01; 1.6017484079144162e-02; 2.8114695473125684e-01
1529; 17; 140; 1.1690144532789473e+00; 5.7905765112630547e-01; 2.1521634365387612e-01; 9.5723467275918395e-01; 1.4329263879761689e-01; 2.5328988292908622e-01
1530; 17; 144; 7.3610177288327006e-01; -1.4003135896217292e-01; -1.3248282786203103e-02; 7.2136516515854865e-01; -1.8217351089616626e-01; 1.0487593264729866e-02
1531; 17; 152; 1.1386925154773284e+00; 2.9194612377459095e-01; 6.2157461006425763e-01; 1.1588286594730208e+00; 5.5353896053591611e-01; 2.2518282390237332e-01
1532; 17; 153; 1.2470220505317855e+00; 5.3919402209765499e-01; 5.5866618685738545e-01; 8.7575016760168878e-01; -5.3615460647479241e-02; 3.2010926013152768e-01
1533; 17; 154; 1.1342150336382066e+00; 4.8414018208019755e-01; 2.6306367247892304e-01; 1.1223597902596214e+00; 4.5339177301754796e-01; 2.7653190933144772e-01
1534; 17; 157; 8.6073350407962690e-01; -2.5198113880165696e-01; 6.2157461006425774e-01; 1.0659358581345377e+00; 4.8318901565320699e-01; 2.6391428696498964e-02
1535; 17; 160; 9.9008321068100491e-01; 1.1383102600696082e-03; 6.2157461006425774e-01; 1.0289103136257731e+00; 1.3821438572423950e-01; 5.1257616749606716e-01
1536; 17; 166; 1.0743901339044089e+00; 1.6611527479359378e-01; 6.2157461006425763e-01; 1.0604809272503952e+00; 1.7106268940106001e-01; 5.6418990821203463e-01
1537; 17; 168; 8.8256666402129325e-01; -2.0925667068405940e-01; 6.2157461006425774e-01; 7.0124757342515631e-01; -2.2030353258230084e-01; 8.2801844740879593e-03
1538; 17; 172; 1.1190093156218308e+00; 5.5609066752648617e-01; 8.1617357546585126e-02; 1.0888345960997070e+00; 2.1003852237428738e-01; 5.9364130109331847e-01
1539; 17; 177; 8.8611114410577208e-01; 1.5351619051121101e-01; -1.3248282786203103e-02; 9.4644150091323542e-01; 3.2545131812024564e-02; 4.1318655967108070e-01
1540; 17; 180; 9.7428968445119235e-01; -2.9767431724732729e-02; 6.2157461006425774e-01; 7.8475683946648023e-01; -3.2818174893158525e-01; 4.9227682264435307e-01
1541; 17; 187; 7.7558137547453909e-01; -3.2349288136455895e-01; 4.5187932572956413e-01; 7.8252373324113811e-01; -3.0478101375516375e-01; 4.4273326325240769e-01
1542; 17; 198; 8.5712647632338868e-01; 9.6797212686827672e-02; -1.3248282786203103e-02; 1.0325945036352606e+00; 1.7342233473222640e-01; 4.6262605450633654e-01
1543; 17; 199; 8.0514170944494223e-01; -4.9297714525740055e-03; -1.3248282786203103e-02; 1.1228246140061060e+00; 5.0361824104639785e-01; 1.8854921850927123e-01
1544; 18; 22; 8.7204783867013158e-01; 5.7465560155970541e-01; 2.4905773832315872e-01; 7.3234225277778131e-01; -4.7064010530758461e-02; -2.1680054352709033e-02
1545; 18; 23; 1.1517426037819130e+00; 4.9613422211680613e-01; 2.8428879182650663e-02; 6.9457529315169408e-01; 3.8158642953040489e-01; 2.4905773832315875e-01
1546; 18; 25; 6.3371887066056776e-01; 3.1538182831333150e-01; 2.4905773832315875e-01; 6.2132663974582358e-01; 2.5237040015391449e-01; 2.2051049135931178e-01
1547; 18; 28; 5.6919803703717853e-01; 2.4519078050974946e-01; 2.4905773832315875e-01; 7.5294527331901773e-01; 1.5601855306818249e-01; 8.2450472044312328e-02
1548; 18; 30; 1.0444395297033529e+00; 5.9476907665373591e-01; 1.5255856850213501e-01; 9.0055316239909478e-01; 6.0566602762138810e-01; 2.4905773832315872e-01
1549; 18; 34; 4.7603447526782183e-01; 1.4383982686468766e-01; 2.4905773832315878e-01; 7.3509000737314956e-01; 9.2959427978331163e-02; 5.7301127221441817e-02
1550; 18; 36; 5.5229558323758343e-01; 2.2680290676387876e-01; 2.4905773832315875e-01; 6.1244911080883546e-01; -2.6771600531893577e-02; 6.5190233313042967e-02
1551; 18; 40; 5.1468873886963973e-01; 1.8589110103334483e-01; 2.4905773832315875e-01; 3.9341899478799314e-01; -5.6196021256203731e-03; 2.1471610420501874e-01
1552; 18; 41; 4.5736697688795624e-01; 1.2353179304722861e-01; 2.4905773832315878e-01; 5.5123450625404224e-01; -1.5068636885896167e-01; 3.2152924386572856e-02
1553; 18; 47; 9.0088282700617694e-01; 6.0602466378424236e-01; 2.4905773832315872e-01; 7.1147568942926309e-01; -1.8508532177834580e-01; -8.8146563027552971e-02
1554; 18; 49; 7.7960635542016066e-01; 4.7409018407445186e-01; 2.4905773832315875e-01; 9.5495468500462422e-01; 2.1520584123099240e-01; -1.0098762504410330e-02
1555; 18; 51; 1.0672851171024993e+00; 5.7376901482628284e-01; 1.2613047508049641e-01; 5.2799244186125260e-01; -1.2932185847371067e-01; 5.9039667911816057e-02
1556; 18; 54; 4.4512795700648849e-01; -5.3151380785966942e-02; 1.5489845713075590e-01; 5.6833505443640364e-01; -1.2875482804972918e-01; 3.4071148416427666e-02
1557; 18; 58; 4.6397987037171395e-01; 1.3072584024983902e-01; 2.4905773832315878e-01; 4.7520182654253079e-01; 1.1166125678920583e-01; 2.3103334464101521e-01
1558; 18; 60; 5.1572428926253400e-01; -1.1804475893669705e-01; 7.3231637561148227e-02; 1.1289090356538596e+00; 3.2135590600215724e-01; -5.7989599003487935e-02
1559; 18; 63; 8.4667014254994166e-01; 5.4704766499902069e-01; 2.4905773832315872e-01; 9.9222085541876115e-01; 7.0441523311861640e-02; -1.1690164485968957e-01
1560; 18; 66; 4.1380450117161871e-01; -2.4358314637607202e-02; 1.9113386673652655e-01; 9.0081635029598028e-01; 6.0129716161674385e-01; 2.4637467186303352e-01
1561; 18; 70; 1.0275413832704521e+00; 8.1892234992488711e-02; -1.3244832286614955e-01; 5.5300622385105691e-01; 2.2757599983274152e-01; 2.4905773832315875e-01
1562; 18; 72; 9.4873138546757285e-01; -3.8437360501541451e-03; -1.3244832286614955e-01; 7.7599324283345139e-01; 4.7015954424772932e-01; 2.4905773832315875e-01
1563; 18; 74; 1.0367668646988415e+00; 6.0182192395684753e-01; 1.6143441415186149e-01; 7.4722830045821054e-01; 4.3886668375691423e-01; 2.4905773832315875e-01
1564; 18; 78; 7.0247581930237257e-01; 3.9018126901981126e-01; 2.4905773832315875e-01; 7.6216049983690815e-01; 1.6226016135543764e-01; 8.0269827255776360e-02
1565; 18; 86; 1.2452293338649605e+00; 4.1019959161289726e-01; -7.9717871135119134e-02; 8.5777229247095299e-01; 5.5912549307509429e-01; 2.4905773832315872e-01
1566; 18; 95; 4.3233673529611472e-01; 9.6301845982947887e-02; 2.4905773832315878e-01; 5.4993117681826420e-01; -4.0628760889637572e-02; 9.6403049280637143e-02
1567; 18; 103; 4.0243871576051271e-01; 6.3776331345221315e-02; 2.4905773832315878e-01; 8.9833629254338354e-01; 4.9114656056287925e-02; -7.0326799902080905e-02
1568; 18; 104; 6.0555120794480755e-01; 2.8473873756007784e-01; 2.4905773832315875e-01; 1.0337812278038003e+00; 4.3975581067506209e-01; 6.9897848205165564e-02
1569; 18; 105; 7.3318321908907169e-01; 4.2358729379210369e-01; 2.4905773832315875e-01; 5.7115582223093564e-01; -1.6899838946450843e-01; 9.1076688402440542e-03
1570; 18; 116; 1.1413104099752338e+00; 2.0565950121558829e-01; -1.3244832286614955e-01; 7.6447999208984907e-01; 4.5763448702302134e-01; 2.4905773832315875e-01
1571; 18; 129; 1.2373735983245733e+00; 3.1016490616665954e-01; -1.3244832286614955e-01; 1.1137342503069942e+00; 5.3107216260341406e-01; 7.2397471405205444e-02
1572; 18; 131; 9.7380122559615401e-01; 2.3429289545961240e-02; -1.3244832286614955e-01; 9.7652177553828312e-01; 6.5720025917178748e-01; 2.3112677166111323e-01
1573; 18; 136; 8.7040996298645534e-01; 5.7287378623040741e-01; 2.4905773832315872e-01; 1.1034490478617855e+00; 5.0553836075369529e-01; 6.4129735454854786e-02
1574; 18; 141; 8.9427518985421262e-01; 5.9883633484991006e-01; 2.4905773832315872e-01; 9.7858040321824702e-01; 5.2353305587552923e-01; 1.5279541349127629e-01
1575; 18; 144; 5.1127848796618225e-01; -1.1395810095479522e-01; 7.8374602368365909e-02; 8.6873485805766804e-01; -5.1050134454003637e-02; -1.0949740792760328e-01
1576; 18; 146; 4.6945884599053583e-01; 1.3668631871823833e-01; 2.4905773832315878e-01; 6.0764207426657990e-01; -6.9829261397564860e-02; 4.3387547186857334e-02
1577; 18; 156; 3.7494561387310166e-01; 3.3867083115228458e-02; 2.4905773832315878e-01; 3.9725530103523604e-01; -9.1460016431112560e-03; 2.1027821175231953e-01
1578; 18; 157; 1.0740436387705132e+00; 5.6755646399925641e-01; 1.1831212316361323e-01; 1.0443289398606823e+00; 3.7574581563499126e-01; 2.6391428696498964e-02
1579; 18; 161; 6.8189178539549178e-01; 3.6778827087006849e-01; 2.4905773832315875e-01; 8.8317982596082467e-01; 2.9062413705626539e-01; 7.8373161236794497e-02
1580; 18; 168; 5.0713754532874655e-01; 1.7767629417116571e-01; 2.4905773832315878e-01; 6.2682368309339820e-01; -1.0987403540924601e-01; 8.2801844740879593e-03
1581; 18; 172; 1.1041665369113511e+00; 5.3986697139276296e-01; 8.3465535405212843e-02; 4.9074098226399732e-01; -9.5079668021892674e-02; 1.0213267476378404e-01
1582; 18; 177; 1.0393759381853855e+00; 9.4766833213226598e-02; -1.3244832286614955e-01; 5.8545582423384968e-01; 2.6287733311945322e-01; 2.4905773832315875e-01
1583; 18; 192; 8.4993376024205558e-01; 5.5059809565180673e-01; 2.4905773832315872e-01; 8.4942807447960567e-01; 5.2375381839711688e-01; 2.3390281340123978e-01
1584; 18; 193; 3.8604214902525857e-01; 4.5938802985828864e-02; 2.4905773832315878e-01; 4.7943212616796432e-01; -8.4684370537734560e-02; 1.1521491686927668e-01
1585; 18; 195; 3.8943751671941085e-01; -1.9597581415694530e-03; 2.1932193344084866e-01; 7.5499844584274733e-01; 3.0399425172508487e-01; 1.6645053862255921e-01
1586; 18; 196; 5.4508659661301528e-01; 2.1896038061590578e-01; 2.4905773832315875e-01; 7.2648698872893869e-01; -6.5316408995104297e-02; -2.8528700857053946e-02
1587; 18; 197; 3.9188311120674257e-01; 5.2293080087897126e-02; 2.4905773832315878e-01; 3.8021208647019689e-01; 6.5204180182077305e-03; 2.2999403953386796e-01
1588; 18; 198; 1.0042326100585930e+00; 5.6535042239737987e-02; -1.3244832286614955e-01; 5.1599890915590174e-01; 1.8731641158854684e-01; 2.4905773832315875e-01
1589; 18; 199; 1.0532821382325421e+00; 5.8664079688641957e-01; 1.4232931590217240e-01; 6.6639809570122133e-01; -2.5654674602538663e-01; -1.0106991849795607e-01
1590; 19; 20; 9.6266492657861202e-01; 1.4250988873849124e-01; 1.0555519178406809e+00; 1.1300996994725767e+00; 8.1727249479391317e-01; 1.0094736673575888e+00
1591; 19; 23; 9.5764091809390928e-01; 2.7982599000383751e-01; 1.9299547775080828e-01; 8.4871369455303303e-01; -1.9801263407912917e-01; 4.3605595591684465e-01
1592; 19; 26; 9.0014304997573646e-01; 5.0995263584379419e-02; 1.9299547775080828e-01; 1.1587619467422523e+00; 1.0594521641190726e+00; 3.0703260073698274e-01
1593; 19; 27; 8.4768218821540142e-01; -1.9775344941327497e-01; 4.1212542067392599e-01; 8.4935681944818664e-01; -1.9076651421577284e-01; 4.1035865958343387e-01
1594; 19; 28; 9.1436921001377003e-01; 1.0761271119081994e-01; 1.9299547775080828e-01; 9.5750652778614287e-01; 1.6454214956686247e-01; 8.2218010709607747e-01
1595; 19; 30; 1.0362486766653536e+00; 5.9267011944424197e-01; 1.9299547775080828e-01; 1.0545230333276363e+00; 5.3446335569859138e-01; 9.1093173536952432e-01
1596; 19; 35; 8.6799939689306815e-01; -2.0285851639163396e-01; 8.8347655111386092e-01; 9.5309052164695973e-01; 2.1505270731286952e-01; 4.4885823771190825e-01
1597; 19; 36; 9.3854087494298888e-01; 2.0381140212580939e-01; 1.9299547775080828e-01; 1.0516756905355809e+00; 6.0494908149632520e-01; 4.6231440723778494e-01
1598; 19; 38; 8.6928967138402657e-01; -2.0318272124680442e-01; 9.1341040421050212e-01; 1.1566961289195088e+00; 1.0123096498520414e+00; 5.2044154758771743e-01
1599; 19; 40; 8.4445850549404922e-01; -1.9694344069256070e-01; 3.3733726847271905e-01; 8.5112337075469868e-01; -1.7077886018817390e-01; 3.3931302240246658e-01
1600; 19; 42; 1.1014627510921093e+00; 8.1224298714450516e-01; 4.1213959584631765e-01; 1.0448062955044224e+00; 4.8614954929683107e-01; 9.6380571266440729e-01
1601; 19; 43; 1.0010428009937389e+00; 2.9524662782591071e-01; 1.0555519178406809e+00; 8.6799298336789010e-01; -2.0285690487717248e-01; 8.8332775989009060e-01
1602; 19; 47; 9.0791283910139720e-01; 8.1917566409534182e-02; 1.9299547775080828e-01; 1.0009686127850710e+00; 4.2312059486766762e-01; 3.5278230747569472e-01
1603; 19; 48; 9.0737136968768173e-01; 3.2384176808356591e-02; 4.5277804731768057e-01; 1.0364374000769507e+00; 5.2639859782898868e-01; 5.6048971282914417e-01
1604; 19; 49; 9.4205379221453056e-01; 2.1779215371552402e-01; 1.9299547775080828e-01; 9.5142387738446432e-01; 1.5231906009594801e-01; 7.5646623823141579e-01
1605; 19; 52; 1.0102674586690219e+00; 4.7640504891905633e-01; 2.6353439958262059e-01; 9.3877294851408011e-01; 1.5259656187344137e-01; 4.7887782319616634e-01
1606; 19; 56; 1.0587332792783144e+00; 6.8215461891476248e-01; 1.9299547775080828e-01; 1.0638106786000512e+00; 6.3031666811163878e-01; 5.8802845855067265e-01
1607; 19; 58; 9.1274091146469916e-01; 9.4195145133476293e-02; 2.3103334464101521e-01; 1.0559707398008631e+00; 5.7781748639228880e-01; 7.0480667967075472e-01
1608; 19; 60; 8.8715268855634100e-01; -7.0393740064053634e-04; 1.9299547775080828e-01; 8.5324893498070531e-01; -1.7312736744693022e-01; 3.9857398417067486e-01
1609; 19; 61; 1.0752419801451776e+00; 6.6690080934787954e-01; 6.3688483549788677e-01; 1.0999330114834749e+00; 7.6185143974686742e-01; 6.5506166693710810e-01
1610; 19; 63; 9.5211267505822472e-01; 2.5782462002123135e-01; 1.9299547775080828e-01; 9.8317401652250047e-01; 2.9869640358382021e-01; 6.4670615574873946e-01
1611; 19; 64; 8.7940169859868067e-01; -3.1551423064561157e-02; 1.9299547775080828e-01; 9.4787077771538264e-01; 1.5546255760281269e-01; 6.6169475213586548e-01
1612; 19; 65; 8.5918562420968059e-01; -2.0064389623418172e-01; 6.7900054342674432e-01; 1.1588739102856624e+00; 1.0063526153692499e+00; 6.0062803955964994e-01
1613; 19; 70; 9.0273137328296083e-01; 6.1296304683560010e-02; 1.9299547775080828e-01; 8.9295958740699366e-01; -7.8611537672166498e-02; 7.4689099865431297e-01
1614; 19; 74; 1.0282334727767914e+00; 5.6077111191147344e-01; 1.9299547775080828e-01; 9.9097477694899239e-01; 3.8835022018720633e-01; 3.2534897661125778e-01
1615; 19; 81; 1.1733871172086499e+00; 1.0557773249231279e+00; 6.4633071700778633e-01; 1.0475969694321774e+00; 5.1835386017798335e-01; 8.4812271599662115e-01
1616; 19; 84; 1.1536284011463040e+00; 1.0598193981738022e+00; 1.9299547775080828e-01; 1.1107821815703536e+00; 7.9811208223444197e-01; 6.9298863953854462e-01
1617; 19; 86; 1.0057908678292928e+00; 4.7145375526920397e-01; 1.9299547775080828e-01; 9.8113097049742659e-01; 2.9139739071882204e-01; 6.4214458488878112e-01
1618; 19; 89; 1.1104600604365373e+00; 8.1373754067200377e-01; 6.0028280194251993e-01; 1.0810500482575369e+00; 6.8857371973111792e-01; 6.4479212944400088e-01
1619; 19; 93; 8.4575674737486706e-01; -1.9726964749886136e-01; 3.6745596183341511e-01; 1.0005283060479382e+00; 4.3667284223176356e-01; 2.6886514353338847e-01
1620; 19; 94; 1.1176247467701701e+00; 8.8223618820132210e-01; 3.8104202548579397e-01; 9.2544852440058911e-01; 7.8354198094913174e-03; 9.8185947483866742e-01
1621; 19; 99; 9.3140516838282172e-01; 7.8800659456636668e-02; 7.2273229744401435e-01; 9.4244095055085564e-01; 1.2136686775047303e-01; 7.3015720197242051e-01
1622; 19; 101; 1.0484846753058583e+00; 6.4136709811516535e-01; 1.9299547775080828e-01; 1.0195897486588854e+00; 3.8545522544412791e-01; 9.6565462123760382e-01
1623; 19; 103; 8.6563779884154424e-01; -8.6329161489869022e-02; 1.9299547775080828e-01; 8.4730968179941313e-01; -1.9765985042368647e-01; 4.0348342053218456e-01
1624; 19; 109; 8.7121764948129521e-01; -2.0366716069296639e-01; 9.5813872639434383e-01; 9.1719654716799004e-01; 1.0109635585842930e-01; 2.9042332076620780e-01
1625; 19; 115; 9.9314678080894658e-01; 2.6382194907094914e-01; 1.0555519178406809e+00; 1.1096656415932258e+00; 7.8473424920756507e-01; 7.4197617006818262e-01
1626; 19; 116; 9.9164994407868778e-01; 4.1517553209330171e-01; 1.9299547775080828e-01; 1.0742299508466773e+00; 6.6939134356645247e-01; 6.0114452665388285e-01
1627; 19; 121; 9.3904855896271111e-01; 2.0583188926432100e-01; 1.9299547775080828e-01; 1.0346850694474947e+00; 4.8386809385623059e-01; 7.5545124250880535e-01
1628; 19; 123; 1.1663028925166523e+00; 9.5295078328453819e-01; 1.0555519178406807e+00; 1.1350916641824544e+00; 9.6221899520192367e-01; 3.2364588418323764e-01
1629; 19; 124; 9.2818072654553796e-01; 1.3345331705212538e-01; 3.5270087319767690e-01; 9.0008727315958059e-01; -8.4330276524789208e-02; 9.3378701713806100e-01
1630; 19; 125; 1.0675630906975555e+00; 6.3234941540055012e-01; 6.5876724544071652e-01; 9.3383516129321875e-01; 4.6937604123489823e-02; 9.5046881820079254e-01
1631; 19; 129; 1.0524890704494112e+00; 6.5730383941636406e-01; 1.9299547775080828e-01; 1.1336173489112502e+00; 9.2006000302346425e-01; 5.2263717620978623e-01
1632; 19; 131; 1.0000785594497446e+00; 4.4871983975537155e-01; 1.9299547775080828e-01; 1.0303441992972449e+00; 5.4133280330487932e-01; 3.4563840269161789e-01
1633; 19; 136; 1.0056672384241334e+00; 4.7096173343404135e-01; 1.9299547775080828e-01; 9.0532108434305003e-01; -2.0354871505066319e-02; 6.9721251366734194e-01
1634; 19; 137; 1.0725018151275616e+00; 5.7964009576898967e-01; 1.0555519178406807e+00; 8.9488831055320717e-01; 1.4005558534583962e-02; 2.8114695473125684e-01
1635; 19; 138; 1.0616010111400582e+00; 5.3625694128594303e-01; 1.0555519178406807e+00; 9.5840764910861609e-01; 2.3222765938527234e-01; 4.7071522099132646e-01
1636; 19; 140; 1.1563386024687154e+00; 1.0600610732967211e+00; 2.5081198102004265e-01; 9.2806567382919081e-01; 1.4937725831412843e-01; 2.6287703150344877e-01
1637; 19; 152; 1.0000747914943098e+00; 2.9139413165196448e-01; 1.0555519178406809e+00; 1.0778095703706931e+00; 7.5220443685683835e-01; 2.2518282390237332e-01
1638; 19; 153; 1.1893907727289597e+00; 1.0517561163690428e+00; 1.0176091362210127e+00; 8.8069308465236018e-01; -4.9594616967304050e-02; 3.2010926013152768e-01
1639; 19; 154; 1.0418994166539415e+00; 6.0238015633043485e-01; 2.6306367247892304e-01; 9.8131846971650361e-01; 3.4327405175808745e-01; 3.6178924420527836e-01
1640; 19; 157; 8.6111409824984098e-01; -2.0112846029498538e-01; 7.2374037128768787e-01; 1.0630558864640551e+00; 6.5782960700866022e-01; 4.2070023065862477e-01
1641; 19; 160; 8.6732646636538824e-01; -2.0268943039807596e-01; 8.6786483151390825e-01; 9.7651372973319783e-01; 2.9665197662430909e-01; 5.1257616749606716e-01
1642; 19; 166; 1.0402398498974930e+00; 4.5124352767114451e-01; 1.0555519178406807e+00; 9.8893559313292489e-01; 3.3667548762450505e-01; 5.6418990821203463e-01
1643; 19; 167; 1.1674086508677759e+00; 1.0572795229653018e+00; 5.0763268457749811e-01; 1.1001644910027197e+00; 6.8973235522821952e-01; 1.0555519178406807e+00
1644; 19; 168; 8.5359892084574163e-01; -1.9924013574160568e-01; 5.4939125566470048e-01; 8.7321389027121943e-01; -1.5175992224211526e-01; 7.1708583595654241e-01
1645; 19; 172; 9.7237213857099625e-01; 3.3845348339000692e-01; 1.9299547775080828e-01; 9.1375455481693235e-01; 3.2097796386850619e-02; 5.9364130109331847e-01
1646; 19; 176; 1.0934398964635312e+00; 6.6296973074071319e-01; 1.0555519178406807e+00; 1.1499297311077341e+00; 9.7891284940052492e-01; 5.5590542865858539e-01
1647; 19; 177; 9.1169387563198989e-01; 9.6965382341348882e-02; 1.9299547775080828e-01; 9.1050975629275244e-01; 5.2094955135790488e-02; 4.1318655967108070e-01
1648; 19; 180; 8.5333402364751088e-01; -1.9917357551865369e-01; 5.4324574641599654e-01; 9.9803848817362817e-01; 3.4715981008154495e-01; 7.0534504180678970e-01
1649; 19; 182; 1.1701166384101982e+00; 1.0565990920065045e+00; 5.7045691449944891e-01; 1.0494357005444050e+00; 6.4166709872502803e-01; 2.1210367511661449e-01
1650; 19; 184; 1.1615414013206844e+00; 1.0587537757719667e+00; 3.7151483736383328e-01; 1.1615397048530107e+00; 1.0164436438586448e+00; 6.0347013501894964e-01
1651; 19; 186; 1.1388549857866914e+00; 9.3783982666012045e-01; 5.3944293219558470e-01; 9.3829961864491740e-01; 6.2262870872883125e-02; 9.6386103231644304e-01
1652; 19; 188; 1.0589982722046749e+00; 5.2589852869158604e-01; 1.0555519178406807e+00; 1.1373454357383561e+00; 9.1402104273914242e-01; 6.3710343180134965e-01
1653; 19; 190; 1.1074679511547376e+00; 8.7274309847200293e-01; 2.1145375168844377e-01; 1.1188713697865846e+00; 7.9896194247178942e-01; 8.6484989362198339e-01
1654; 19; 191; 1.1437692980354455e+00; 1.0205820177188381e+00; 1.9299547775080828e-01; 1.1593019950292409e+00; 1.0593164671972974e+00; 3.1956150540113631e-01
1655; 19; 198; 9.2035135689314407e-01; 1.3142053330244385e-01; 1.9299547775080828e-01; 9.4566958125336176e-01; 1.8300781976736130e-01; 4.6262605450633654e-01
1656; 20; 25; 7.5115250960236346e-01; 9.4728694825133530e-01; 7.0486942645481421e-01; 6.0025989979098693e-01; 2.5689865452428823e-01; 7.6669965766236814e-01
1657; 20; 26; 7.0671514868839236e-01; 9.6253313385914763e-01; 6.6914991473720853e-01; 2.8809229831633870e-01; -1.7941319282912133e-01; 6.4985617665478046e-01
1658; 20; 27; 2.6976773029699941e-01; 1.6880940831372332e-01; 5.5075736096349526e-01; 2.3964986383062536e-01; -2.4757073967077356e-01; 6.3183541335154292e-01
1659; 20; 28; 3.3813198465211358e-01; 3.6806757835961712e-01; 5.5075736096349526e-01; 6.8165115246635666e-01; 2.6927222351364882e-01; 8.2218010709607736e-01
1660; 20; 29; 3.0989406675226172e-01; 1.2958424642786401e-01; 5.8929312231865238e-01; 4.0993861133586912e-01; -1.3758975922399993e-02; 6.9660988976556693e-01
1661; 20; 30; 4.3215333645377774e-01; 6.4210731860055392e-01; 5.5075736096349526e-01; 9.0270942015345235e-01; 5.5388385032273801e-01; 9.1093173536952432e-01
1662; 20; 31; 6.4310242382805205e-01; 3.7374146347445386e-01; 7.6868057092960718e-01; 6.9634962784586951e-01; 2.0206798802117626e-01; 8.4933267370922738e-01
1663; 20; 32; 5.5284738025910074e-01; 9.9388873611101258e-01; 5.5075736096349526e-01; 5.6532343735432999e-01; 1.0110437616297447e+00; 5.5549683575380993e-01
1664; 20; 34; 2.8034759728020398e-01; 1.9964606343837049e-01; 5.5075736096349526e-01; 4.4235502105870755e-01; 1.9416233849094935e-01; 6.6862001677956862e-01
1665; 20; 35; 6.5639034796647566e-01; 4.4903190946166177e-01; 7.5965957007082296e-01; 7.5161897408538525e-01; -2.7223597256634535e-02; 9.4565572294289579e-01
1666; 20; 37; 3.1393915638395331e-01; 2.9755384666720730e-01; 5.5075736096349526e-01; 3.1351616419423500e-01; -2.7291381365948864e-01; 6.9121041058601174e-01
1667; 20; 38; 7.6074334281319589e-01; 9.4399639228089860e-01; 7.1257870243812804e-01; 7.3832627734981338e-01; 5.1494646775772368e-02; 9.1667317140817384e-01
1668; 20; 41; 3.6446184395537368e-01; 4.4481001681409282e-01; 5.5075736096349526e-01; 4.8197667004512362e-01; 3.2282314864974559e-01; 6.6536862390274676e-01
1669; 20; 42; 6.4789902747132611e-01; 9.8271258381665061e-01; 6.2187250924356707e-01; 9.7039235519875733e-01; 5.3686604592700293e-01; 9.6380571266440729e-01
1670; 20; 43; 5.1902632360861389e-01; 2.3843733979238635e-01; 7.1283469420316636e-01; 1.0110508170732686e+00; 2.7116947888640974e-01; 1.0586037364177716e+00
1671; 20; 45; 4.0886324349389480e-01; 3.6126206618488488e-01; 6.0330379519617283e-01; 7.9288515026859674e-01; 3.5607551176845620e-01; 8.8075753148814162e-01
1672; 20; 46; 4.4413791603312480e-01; 6.7703822537744374e-01; 5.5075736096349526e-01; 5.8143485887763169e-01; 2.2160279423202589e-02; 8.1108077246975507e-01
1673; 20; 48; 7.6153778497208768e-01; 6.8893526187490217e-01; 7.7608384486554072e-01; 3.9126548808598938e-01; -8.8247017653737131e-02; 7.0156007415161104e-01
1674; 20; 49; 5.1260631558760328e-01; 8.7659994267972408e-01; 5.5075736096349526e-01; 6.9285423565004911e-01; 5.6825362443511618e-01; 7.5646623823141590e-01
1675; 20; 52; 4.3337906433371715e-01; 6.4567989167452156e-01; 5.5075736096349526e-01; 4.8547255577310156e-01; 3.8576798461619249e-01; 6.5235171712019557e-01
1676; 20; 53; 2.7125166332116213e-01; 1.7313456012960377e-01; 5.5075736096349526e-01; 4.7003807483542381e-01; 1.8127397458574637e-01; 6.9170869642945976e-01
1677; 20; 55; 3.5978864547396389e-01; 4.3118925862034374e-01; 5.5075736096349526e-01; 8.5811695201031202e-01; 9.1058810500668597e-01; 7.9084927708893749e-01
1678; 20; 57; 5.5352809244494328e-01; 6.0033316702819062e-01; 6.4835284524305536e-01; 4.7589990239255242e-01; -6.5609224005034800e-02; 7.5684028669650627e-01
1679; 20; 58; 3.6496984822553391e-01; 4.4629067366031272e-01; 5.5075736096349526e-01; 6.3013478663987699e-01; 5.9481642102748111e-01; 7.0480667967075472e-01
1680; 20; 61; 7.6389401933250001e-01; 9.4291541451769423e-01; 7.1511127018146325e-01; 4.9746967644277978e-01; 4.8342035611196893e-01; 6.3688483549788677e-01
1681; 20; 62; 5.4629885176512505e-01; 9.7480203917396946e-01; 5.5075736096349526e-01; 6.2149854865796006e-01; 9.9177042595320175e-01; 6.0065135225024202e-01
1682; 20; 65; 8.5420730823598157e-01; 9.1192947977372640e-01; 7.8770663846826838e-01; 5.3789921507435712e-01; -3.4989826031887572e-01; 8.7157334957019317e-01
1683; 20; 67; 3.7627432966546814e-01; 4.7923932944961656e-01; 5.5075736096349526e-01; 6.2810703146472924e-01; 4.6516970021225212e-01; 7.3533744029587922e-01
1684; 20; 68; 1.3962460623534811e-01; -2.1325268811683046e-01; 5.5143339830731208e-01; 2.6973182575241006e-01; -6.2101834697278480e-02; 6.0770660378592745e-01
1685; 20; 70; 3.0658455044078337e-01; 2.7611771260169954e-01; 5.5075736096349526e-01; 5.2323773695071318e-01; 1.1268714720544346e-01; 7.4689099865431297e-01
